ID,Design,Year,LU,Species,Valley,Prove,Elevation,SiteName
L4Fa004,IS,2017,112.9230769,Fagus,Luz,L4,400,Ade
L8Qu001,IS,2017,98.5,Quercus,Luz,L8,800,PapQu
L8Qu002,IS,2017,100,Quercus,Luz,L8,800,PapQu
L8Qu008,IS,2017,105.7692308,Quercus,Luz,L8,800,PapQu
L8Qu007,IS,2017,106.2,Quercus,Luz,L8,800,PapQu
L8Qu009,IS,2017,104.4117647,Quercus,Luz,L8,800,PapQu
L8Qu003,IS,2017,101.2972973,Quercus,Luz,L8,800,PapQu
L8Qu018,IS,2017,108.28,Quercus,Luz,L8,800,PapQu
L8Qu016,IS,2017,105.5263158,Quercus,Luz,L8,800,PapQu
L8Qu015,IS,2017,104.4117647,Quercus,Luz,L8,800,PapQu
L8Qu004,IS,2017,108.5714286,Quercus,Luz,L8,800,PapQu
L8Qu040,IS,2017,110.2,Quercus,Luz,L8,800,PapQu
L8Qu041,IS,2017,111,Quercus,Luz,L8,800,PapQu
L8Qu011,IS,2017,109,Quercus,Luz,L8,800,PapQu
L8Qu042,IS,2017,117.0769231,Quercus,Luz,L8,800,PapQu
L8Qu014,IS,2017,109,Quercus,Luz,L8,800,PapQu
L8Qu020,IS,2017,109.1052632,Quercus,Luz,L8,800,PapQu
L8Qu024,IS,2017,105.8235294,Quercus,Luz,L8,800,PapQu
L8Qu025,IS,2017,106.7241379,Quercus,Luz,L8,800,PapQu
L8Qu026,IS,2017,105.5714286,Quercus,Luz,L8,800,PapQu
L8Qu027,IS,2017,109,Quercus,Luz,L8,800,PapQu
L8Qu028,IS,2017,109.8235294,Quercus,Luz,L8,800,PapQu
L8Qu037,IS,2017,120.5531915,Quercus,Luz,L8,800,PapQu
L8Qu035,IS,2017,126,Quercus,Luz,L8,800,PapQu
L8Qu034,IS,2017,126.5263158,Quercus,Luz,L8,800,PapQu
L8Qu032,IS,2017,117.6129032,Quercus,Luz,L8,800,PapQu
L8Fa026,IS,2017,113,Fagus,Luz,L8,800,PapQu
L8Fa025,IS,2017,129.3333333,Fagus,Luz,L8,800,PapQu
L8Fa024,IS,2017,132.8421053,Fagus,Luz,L8,800,PapQu
L8Fa023,IS,2017,121.4285714,Fagus,Luz,L8,800,PapQu
L8Fa014,IS,2017,132.9230769,Fagus,Luz,L8,800,PapQu
L8Fa013,IS,2017,132.8421053,Fagus,Luz,L8,800,PapQu
L8Fa012,IS,2017,133.6,Fagus,Luz,L8,800,PapQu
L8Fa015,IS,2017,133.9661017,Fagus,Luz,L8,800,PapQu
L8Fa016,IS,2017,132.8421053,Fagus,Luz,L8,800,PapQu
L8Fa017,IS,2017,134.5,Fagus,Luz,L8,800,PapQu
L8Fa011,IS,2017,134.5,Fagus,Luz,L8,800,PapQu
L8Fa007,IS,2017,133.9661017,Fagus,Luz,L8,800,PapQu
L8Fa006,IS,2017,127.4285714,Fagus,Luz,L8,800,PapQu
L8Fa005,IS,2017,123.4193548,Fagus,Luz,L8,800,PapQu
L8Fa009,IS,2017,134.5,Fagus,Luz,L8,800,PapQu
L8Fa008,IS,2017,127.4285714,Fagus,Luz,L8,800,PapQu
L8Fa010,IS,2017,114.0526316,Fagus,Luz,L8,800,PapQu
L8Fa001,IS,2017,127.4285714,Fagus,Luz,L8,800,PapQu
L8Fa002,IS,2017,133.7777778,Fagus,Luz,L8,800,PapQu
L8Fa003,IS,2017,133,Fagus,Luz,L8,800,PapQu
L8Fa018,IS,2017,132.9230769,Fagus,Luz,L8,800,PapQu
L8Fa019,IS,2017,132.8421053,Fagus,Luz,L8,800,PapQu
L8Fa020,IS,2017,133.6,Fagus,Luz,L8,800,PapQu
L8Fa027,IS,2017,129.6842105,Fagus,Luz,L8,800,PapQu
L8Fa028,IS,2017,132,Fagus,Luz,L8,800,PapQu
L8Fa021,IS,2017,133.9661017,Fagus,Luz,L8,800,PapQu
L8Fa022,IS,2017,132.9230769,Fagus,Luz,L8,800,PapQu
L16Fa050,IS,2017,136.6666667,Fagus,Luz,L16,1600,Peguere
L16Fa051,IS,2017,136.3513514,Fagus,Luz,L16,1600,Peguere
L16Qu001,IS,2017,145.71875,Quercus,Luz,L16,1600,Peguere
L16Qu002,IS,2017,144.8387097,Quercus,Luz,L16,1600,Peguere
L16Qu032,IS,2017,142.1923077,Quercus,Luz,L16,1600,Peguere
L16Qu005,IS,2017,141.7454545,Quercus,Luz,L16,1600,Peguere
L16Qu006,IS,2017,141.4237288,Quercus,Luz,L16,1600,Peguere
L16Qu007,IS,2017,141.5789474,Quercus,Luz,L16,1600,Peguere
L16Qu008,IS,2017,141.1785714,Quercus,Luz,L16,1600,Peguere
L16Qu034,IS,2017,137,Quercus,Luz,L16,1600,Peguere
L16Qu009,IS,2017,140.8571429,Quercus,Luz,L16,1600,Peguere
L16Qu010,IS,2017,141.4237288,Quercus,Luz,L16,1600,Peguere
L16Qu037,IS,2017,138.8947368,Quercus,Luz,L16,1600,Peguere
L16Qu036,IS,2017,141.5,Quercus,Luz,L16,1600,Peguere
L16Qu015,IS,2017,141.4237288,Quercus,Luz,L16,1600,Peguere
L16Qu038,IS,2017,142.7073171,Quercus,Luz,L16,1600,Peguere
L16Qu017,IS,2017,141.6551724,Quercus,Luz,L16,1600,Peguere
L16Qu020,IS,2017,138.5,Quercus,Luz,L16,1600,Peguere
L16Qu023,IS,2017,137,Quercus,Luz,L16,1600,Peguere
L16Qu035,IS,2017,141.1785714,Quercus,Luz,L16,1600,Peguere
L16Qu019,IS,2017,137.5625,Quercus,Luz,L16,1600,Peguere
L16Qu039,IS,2017,141.3448276,Quercus,Luz,L16,1600,Peguere
L16Qu042,IS,2017,139,Quercus,Luz,L16,1600,Peguere
L16Qu044,IS,2017,141.1785714,Quercus,Luz,L16,1600,Peguere
L16Qu043,IS,2017,142.25,Quercus,Luz,L16,1600,Peguere
L16Qu028,IS,2017,139.7931034,Quercus,Luz,L16,1600,Peguere
L16Qu029,IS,2017,137.6428571,Quercus,Luz,L16,1600,Peguere
L16Qu041,IS,2017,140.6,Quercus,Luz,L16,1600,Peguere
L16Qu040,IS,2017,140.1304348,Quercus,Luz,L16,1600,Peguere
L6Qu002,IS,2017,98,Quercus,Luz,L6,600,Pier
L6Qu003,IS,2017,98,Quercus,Luz,L6,600,Pier
L6Qu012,IS,2017,98,Quercus,Luz,L6,600,Pier
L6Qu004,IS,2017,98.17241379,Quercus,Luz,L6,600,Pier
L6Qu020,IS,2017,98,Quercus,Luz,L6,600,Pier
L6Qu019,IS,2017,101.6538462,Quercus,Luz,L6,600,Pier
L6Qu018,IS,2017,98.55555556,Quercus,Luz,L6,600,Pier
L6Qu017,IS,2017,99.66666667,Quercus,Luz,L6,600,Pier
L6Qu005,IS,2017,89.25,Quercus,Luz,L6,600,Pier
L6Qu006,IS,2017,97.64285714,Quercus,Luz,L6,600,Pier
L6Qu008,IS,2017,95.30769231,Quercus,Luz,L6,600,Pier
L6Qu013,IS,2017,99.81818182,Quercus,Luz,L6,600,Pier
L6Qu009,IS,2017,97.64285714,Quercus,Luz,L6,600,Pier
L6Qu010,IS,2017,95.10526316,Quercus,Luz,L6,600,Pier
L6Qu014,IS,2017,100.6470588,Quercus,Luz,L6,600,Pier
L6Qu015,IS,2017,100.8947368,Quercus,Luz,L6,600,Pier
L6Qu016,IS,2017,100.8947368,Quercus,Luz,L6,600,Pier
L6Qu007,IS,2017,99.66666667,Quercus,Luz,L6,600,Pier
L6Qu023,IS,2017,105.7692308,Quercus,Luz,L6,600,Pier
L6Qu022,IS,2017,105,Quercus,Luz,L6,600,Pier
L6Qu011,IS,2017,97.64285714,Quercus,Luz,L6,600,Pier
L6Qu021,IS,2017,105.7692308,Quercus,Luz,L6,600,Pier
L1Fa001,IS,2016,106,Fagus,Luz,L1,100,Laveyron
L1Fa011,IS,2016,103.8823529,Fagus,Luz,L1,100,Laveyron
L1Fa012,IS,2016,110.125,Fagus,Luz,L1,100,Laveyron
L1Fa013,IS,2016,99.57142857,Fagus,Luz,L1,100,Laveyron
L1Fa015,IS,2016,103.1875,Fagus,Luz,L1,100,Laveyron
L1Fa016,IS,2016,96.0625,Fagus,Luz,L1,100,Laveyron
L1Fa017,IS,2016,100.375,Fagus,Luz,L1,100,Laveyron
L1Fa018,IS,2016,104.0540541,Fagus,Luz,L1,100,Laveyron
L1Fa019,IS,2016,102.7857143,Fagus,Luz,L1,100,Laveyron
L1Fa020,IS,2016,93.84210526,Fagus,Luz,L1,100,Laveyron
L1Fa022,IS,2016,97,Fagus,Luz,L1,100,Laveyron
L1Fa028,IS,2016,103.8823529,Fagus,Luz,L1,100,Laveyron
L1Fa029,IS,2016,102.5384615,Fagus,Luz,L1,100,Laveyron
L1Fa030,IS,2016,103.8823529,Fagus,Luz,L1,100,Laveyron
L1Fa031,IS,2016,103.1363636,Fagus,Luz,L1,100,Laveyron
L1Fa032,IS,2016,113.3333333,Fagus,Luz,L1,100,Laveyron
L1Fa033,IS,2016,101.7142857,Fagus,Luz,L1,100,Laveyron
L1Fa034,IS,2016,105.4193548,Fagus,Luz,L1,100,Laveyron
L1Fa035,IS,2016,93.25,Fagus,Luz,L1,100,Laveyron
L1Fa036,IS,2016,93.25,Fagus,Luz,L1,100,Laveyron
L1Fa037,IS,2016,93.25,Fagus,Luz,L1,100,Laveyron
L1Qu001,IS,2016,89.5,Quercus,Luz,L1,100,Laveyron
L1Qu009,IS,2016,89.5,Quercus,Luz,L1,100,Laveyron
L1Qu010,IS,2016,89.37288136,Quercus,Luz,L1,100,Laveyron
L1Qu012,IS,2016,82,Quercus,Luz,L1,100,Laveyron
L1Qu013,IS,2016,79,Quercus,Luz,L1,100,Laveyron
L1Qu014,IS,2016,89.37288136,Quercus,Luz,L1,100,Laveyron
L1Qu016,IS,2016,91.76744186,Quercus,Luz,L1,100,Laveyron
L1Qu025,IS,2016,93.84210526,Quercus,Luz,L1,100,Laveyron
L1Qu038,IS,2016,101.125,Quercus,Luz,L1,100,Laveyron
L1Qu041,IS,2016,102.1923077,Quercus,Luz,L1,100,Laveyron
L1Qu043,IS,2016,98.89473684,Quercus,Luz,L1,100,Laveyron
L1Qu047,IS,2016,97.5625,Quercus,Luz,L1,100,Laveyron
L1Qu050,IS,2016,94.17647059,Quercus,Luz,L1,100,Laveyron
L1Qu064,IS,2016,83.76470588,Quercus,Luz,L1,100,Laveyron
L1Qu065,IS,2016,89.37288136,Quercus,Luz,L1,100,Laveyron
L1Qu066,IS,2016,83.76470588,Quercus,Luz,L1,100,Laveyron
L1Qu067,IS,2016,97,Quercus,Luz,L1,100,Laveyron
L1Qu068,IS,2016,98.05882353,Quercus,Luz,L1,100,Laveyron
L1Qu069,IS,2016,98.89473684,Quercus,Luz,L1,100,Laveyron
L1Qu070,IS,2016,95.23529412,Quercus,Luz,L1,100,Laveyron
L1Qu071,IS,2016,98.89473684,Quercus,Luz,L1,100,Laveyron
L1Qu072,IS,2016,99.11764706,Quercus,Luz,L1,100,Laveyron
L1Qu073,IS,2016,89.5,Quercus,Luz,L1,100,Laveyron
L1Qu074,IS,2016,89.37288136,Quercus,Luz,L1,100,Laveyron
L1Qu075,IS,2016,89.37288136,Quercus,Luz,L1,100,Laveyron
L1Qu076,IS,2016,93.25,Quercus,Luz,L1,100,Laveyron
L1Qu077,IS,2016,89.37288136,Quercus,Luz,L1,100,Laveyron
L1Qu078,IS,2016,89.37288136,Quercus,Luz,L1,100,Laveyron
L3Qu001,IS,2016,75.4375,Quercus,Luz,L3,300,Ibos
L3Qu002,IS,2016,94.5,Quercus,Luz,L3,300,Ibos
L3Qu003,IS,2016,92.89473684,Quercus,Luz,L3,300,Ibos
L3Qu004,IS,2016,83.76470588,Quercus,Luz,L3,300,Ibos
L3Qu005,IS,2016,91,Quercus,Luz,L3,300,Ibos
L3Qu006,IS,2016,76.61538462,Quercus,Luz,L3,300,Ibos
L3Qu007,IS,2016,82.9375,Quercus,Luz,L3,300,Ibos
L3Qu011,IS,2016,94.05357143,Quercus,Luz,L3,300,Ibos
L3Qu013,IS,2016,90.52941176,Quercus,Luz,L3,300,Ibos
L3Qu014,IS,2016,88.96428571,Quercus,Luz,L3,300,Ibos
L3Qu015,IS,2016,74.375,Quercus,Luz,L3,300,Ibos
L3Qu016,IS,2016,89.24137931,Quercus,Luz,L3,300,Ibos
L3Qu018,IS,2016,89.37288136,Quercus,Luz,L3,300,Ibos
L3Qu019,IS,2016,98.89473684,Quercus,Luz,L3,300,Ibos
L3Qu020,IS,2016,82,Quercus,Luz,L3,300,Ibos
L3Qu021,IS,2016,84.5,Quercus,Luz,L3,300,Ibos
L3Qu033,IS,2016,111.7931034,Quercus,Luz,L3,300,Ibos
L3Qu038,IS,2016,102,Quercus,Luz,L3,300,Ibos
L3Qu042,IS,2016,111.5384615,Quercus,Luz,L3,300,Ibos
L3Qu047,IS,2016,103.0697674,Quercus,Luz,L3,300,Ibos
L3Qu049,IS,2016,112.2608696,Quercus,Luz,L3,300,Ibos
L3Qu050,IS,2016,114.9142857,Quercus,Luz,L3,300,Ibos
L3Qu055,IS,2016,112.8235294,Quercus,Luz,L3,300,Ibos
L3Qu058,IS,2016,112.8235294,Quercus,Luz,L3,300,Ibos
L3Qu059,IS,2016,112.5660377,Quercus,Luz,L3,300,Ibos
L4Fa001,IS,2016,94.91304348,Fagus,Luz,L4,400,Ade
L4Fa002,IS,2016,105.5714286,Fagus,Luz,L4,400,Ade
L4Fa004,IS,2016,110.5,Fagus,Luz,L4,400,Ade
L4Fa005,IS,2016,111.6842105,Fagus,Luz,L4,400,Ade
L4Fa006,IS,2016,103.75,Fagus,Luz,L4,400,Ade
L4Fa007,IS,2016,103.6923077,Fagus,Luz,L4,400,Ade
L4Fa008,IS,2016,111.6842105,Fagus,Luz,L4,400,Ade
L4Fa009,IS,2016,104.1052632,Fagus,Luz,L4,400,Ade
L4Fa010,IS,2016,109.4285714,Fagus,Luz,L4,400,Ade
L4Fa014,IS,2016,93,Fagus,Luz,L4,400,Ade
L4Fa021,IS,2016,101.9090909,Fagus,Luz,L4,400,Ade
L4Fa022,IS,2016,116.5882353,Fagus,Luz,L4,400,Ade
L4Fa023,IS,2016,102,Fagus,Luz,L4,400,Ade
L4Fa024,IS,2016,116,Fagus,Luz,L4,400,Ade
L4Fa025,IS,2016,128.4444444,Fagus,Luz,L4,400,Ade
L4Fa026,IS,2016,93.19047619,Fagus,Luz,L4,400,Ade
L4Fa027,IS,2016,111.6842105,Fagus,Luz,L4,400,Ade
L4Fa028,IS,2016,105.4375,Fagus,Luz,L4,400,Ade
L4Qu009,IS,2016,89.37288136,Quercus,Luz,L4,400,Ade
L4Qu010,IS,2016,100.6,Quercus,Luz,L4,400,Ade
L4Qu012,IS,2016,89.24137931,Quercus,Luz,L4,400,Ade
L4Qu014,IS,2016,93.08695652,Quercus,Luz,L4,400,Ade
L4Qu015,IS,2016,88.31578947,Quercus,Luz,L4,400,Ade
L4Qu016,IS,2016,93.81818182,Quercus,Luz,L4,400,Ade
L4Qu019,IS,2016,85.46153846,Quercus,Luz,L4,400,Ade
L4Qu020,IS,2016,93.34146341,Quercus,Luz,L4,400,Ade
L4Qu022,IS,2016,82,Quercus,Luz,L4,400,Ade
L4Qu026,IS,2016,89.37288136,Quercus,Luz,L4,400,Ade
L4Qu027,IS,2016,94.73584906,Quercus,Luz,L4,400,Ade
L4Qu031,IS,2016,78.5,Quercus,Luz,L4,400,Ade
L4Qu032,IS,2016,85.46153846,Quercus,Luz,L4,400,Ade
L4Qu033,IS,2016,119.5,Quercus,Luz,L4,400,Ade
L4Qu034,IS,2016,114.7804878,Quercus,Luz,L4,400,Ade
L4Qu037,IS,2016,121,Quercus,Luz,L4,400,Ade
L4Qu039,IS,2016,106,Quercus,Luz,L4,400,Ade
L4Qu040,IS,2016,112.2068966,Quercus,Luz,L4,400,Ade
L4Qu041,IS,2016,112.3272727,Quercus,Luz,L4,400,Ade
L4Qu042,IS,2016,112.8235294,Quercus,Luz,L4,400,Ade
L4Qu047,IS,2016,112.2068966,Quercus,Luz,L4,400,Ade
L4Qu048,IS,2016,122.2857143,Quercus,Luz,L4,400,Ade
L4Qu049,IS,2016,112,Quercus,Luz,L4,400,Ade
L4Qu050,IS,2016,112.1052632,Quercus,Luz,L4,400,Ade
L4Qu052,IS,2016,122.3902439,Quercus,Luz,L4,400,Ade
L4Qu054,IS,2016,112.1052632,Quercus,Luz,L4,400,Ade
L4Qu055,IS,2016,107.4117647,Quercus,Luz,L4,400,Ade
L4Qu056,IS,2016,111.8983051,Quercus,Luz,L4,400,Ade
L4Qu057,IS,2016,112.2608696,Quercus,Luz,L4,400,Ade
L4Qu058,IS,2016,113.5,Quercus,Luz,L4,400,Ade
L4Qu062,IS,2016,111.5714286,Quercus,Luz,L4,400,Ade
L4Qu070,IS,2016,107.4117647,Quercus,Luz,L4,400,Ade
L4Qu071,IS,2016,107.4117647,Quercus,Luz,L4,400,Ade
L4Qu072,IS,2016,99.07692308,Quercus,Luz,L4,400,Ade
L6Qu002,IS,2016,100.2307692,Quercus,Luz,L6,600,Pier
L6Qu003,IS,2016,107.8333333,Quercus,Luz,L6,600,Pier
L6Qu004,IS,2016,108.5384615,Quercus,Luz,L6,600,Pier
L6Qu005,IS,2016,92.25,Quercus,Luz,L6,600,Pier
L6Qu006,IS,2016,98.30769231,Quercus,Luz,L6,600,Pier
L6Qu007,IS,2016,100.9152542,Quercus,Luz,L6,600,Pier
L6Qu008,IS,2016,98.30769231,Quercus,Luz,L6,600,Pier
L6Qu009,IS,2016,98.72727273,Quercus,Luz,L6,600,Pier
L6Qu010,IS,2016,98.30769231,Quercus,Luz,L6,600,Pier
L6Qu011,IS,2016,107.8333333,Quercus,Luz,L6,600,Pier
L6Qu012,IS,2016,106,Quercus,Luz,L6,600,Pier
L6Qu013,IS,2016,101,Quercus,Luz,L6,600,Pier
L6Qu014,IS,2016,108.3157895,Quercus,Luz,L6,600,Pier
L6Qu015,IS,2016,111.5,Quercus,Luz,L6,600,Pier
L6Qu016,IS,2016,111.4067797,Quercus,Luz,L6,600,Pier
L6Qu017,IS,2016,108.3157895,Quercus,Luz,L6,600,Pier
L6Qu018,IS,2016,108.3157895,Quercus,Luz,L6,600,Pier
L6Qu019,IS,2016,113.4324324,Quercus,Luz,L6,600,Pier
L6Qu020,IS,2016,104.1818182,Quercus,Luz,L6,600,Pier
L6Qu021,IS,2016,111.5,Quercus,Luz,L6,600,Pier
L6Qu022,IS,2016,111.5,Quercus,Luz,L6,600,Pier
L6Qu023,IS,2016,119.0322581,Quercus,Luz,L6,600,Pier
L8Fa001,IS,2016,117,Fagus,Luz,L8,800,PapQu
L8Fa002,IS,2016,132.372549,Fagus,Luz,L8,800,PapQu
L8Fa003,IS,2016,131.2545455,Fagus,Luz,L8,800,PapQu
L8Fa005,IS,2016,123,Fagus,Luz,L8,800,PapQu
L8Fa006,IS,2016,129,Fagus,Luz,L8,800,PapQu
L8Fa007,IS,2016,129.6315789,Fagus,Luz,L8,800,PapQu
L8Fa008,IS,2016,128.5555556,Fagus,Luz,L8,800,PapQu
L8Fa009,IS,2016,129.8,Fagus,Luz,L8,800,PapQu
L8Fa010,IS,2016,114.2727273,Fagus,Luz,L8,800,PapQu
L8Fa011,IS,2016,129,Fagus,Luz,L8,800,PapQu
L8Fa012,IS,2016,137.5,Fagus,Luz,L8,800,PapQu
L8Fa013,IS,2016,129,Fagus,Luz,L8,800,PapQu
L8Fa014,IS,2016,133,Fagus,Luz,L8,800,PapQu
L8Fa015,IS,2016,129.952381,Fagus,Luz,L8,800,PapQu
L8Fa016,IS,2016,130.3333333,Fagus,Luz,L8,800,PapQu
L8Fa017,IS,2016,129.6315789,Fagus,Luz,L8,800,PapQu
L8Fa018,IS,2016,128.2941176,Fagus,Luz,L8,800,PapQu
L8Fa019,IS,2016,127.6666667,Fagus,Luz,L8,800,PapQu
L8Fa020,IS,2016,136.4285714,Fagus,Luz,L8,800,PapQu
L8Fa021,IS,2016,141,Fagus,Luz,L8,800,PapQu
L8Fa022,IS,2016,129.6315789,Fagus,Luz,L8,800,PapQu
L8Fa023,IS,2016,114,Fagus,Luz,L8,800,PapQu
L8Fa024,IS,2016,129,Fagus,Luz,L8,800,PapQu
L8Fa025,IS,2016,121.5714286,Fagus,Luz,L8,800,PapQu
L8Fa026,IS,2016,114.4736842,Fagus,Luz,L8,800,PapQu
L8Fa027,IS,2016,128.5555556,Fagus,Luz,L8,800,PapQu
L8Fa028,IS,2016,128.8974359,Fagus,Luz,L8,800,PapQu
L8Qu001,IS,2016,110.7931034,Quercus,Luz,L8,800,PapQu
L8Qu002,IS,2016,111,Quercus,Luz,L8,800,PapQu
L8Qu003,IS,2016,111,Quercus,Luz,L8,800,PapQu
L8Qu004,IS,2016,111,Quercus,Luz,L8,800,PapQu
L8Qu007,IS,2016,111.8235294,Quercus,Luz,L8,800,PapQu
L8Qu008,IS,2016,111,Quercus,Luz,L8,800,PapQu
L8Qu009,IS,2016,112.5,Quercus,Luz,L8,800,PapQu
L8Qu011,IS,2016,124.8644068,Quercus,Luz,L8,800,PapQu
L8Qu014,IS,2016,124.1111111,Quercus,Luz,L8,800,PapQu
L8Qu015,IS,2016,111,Quercus,Luz,L8,800,PapQu
L8Qu016,IS,2016,114.3333333,Quercus,Luz,L8,800,PapQu
L8Qu018,IS,2016,124.1111111,Quercus,Luz,L8,800,PapQu
L8Qu020,IS,2016,119.6666667,Quercus,Luz,L8,800,PapQu
L8Qu024,IS,2016,111.9230769,Quercus,Luz,L8,800,PapQu
L8Qu025,IS,2016,110.8983051,Quercus,Luz,L8,800,PapQu
L8Qu026,IS,2016,112.2,Quercus,Luz,L8,800,PapQu
L8Qu027,IS,2016,113.4324324,Quercus,Luz,L8,800,PapQu
L8Qu028,IS,2016,111,Quercus,Luz,L8,800,PapQu
L8Qu032,IS,2016,125,Quercus,Luz,L8,800,PapQu
L8Qu034,IS,2016,129.9882353,Quercus,Luz,L8,800,PapQu
L8Qu035,IS,2016,128.8095238,Quercus,Luz,L8,800,PapQu
L8Qu037,IS,2016,125,Quercus,Luz,L8,800,PapQu
L8Qu040,IS,2016,120.3684211,Quercus,Luz,L8,800,PapQu
L8Qu041,IS,2016,124.4285714,Quercus,Luz,L8,800,PapQu
L8Qu042,IS,2016,128.1627907,Quercus,Luz,L8,800,PapQu
L10Qu001,IS,2016,126.3076923,Quercus,Luz,L10,1000,Bourdalats
L10Qu002,IS,2016,128,Quercus,Luz,L10,1000,Bourdalats
L10Qu003,IS,2016,130.6666667,Quercus,Luz,L10,1000,Bourdalats
L10Qu004,IS,2016,124,Quercus,Luz,L10,1000,Bourdalats
L10Qu005,IS,2016,126.5,Quercus,Luz,L10,1000,Bourdalats
L10Qu006,IS,2016,131.25,Quercus,Luz,L10,1000,Bourdalats
L10Qu007,IS,2016,134,Quercus,Luz,L10,1000,Bourdalats
L10Qu008,IS,2016,132.6538462,Quercus,Luz,L10,1000,Bourdalats
L10Qu009,IS,2016,126.1052632,Quercus,Luz,L10,1000,Bourdalats
L10Qu010,IS,2016,128.4444444,Quercus,Luz,L10,1000,Bourdalats
L10Qu011,IS,2016,135.2941176,Quercus,Luz,L10,1000,Bourdalats
L10Qu012,IS,2016,135.2941176,Quercus,Luz,L10,1000,Bourdalats
L10Qu013,IS,2016,132.313253,Quercus,Luz,L10,1000,Bourdalats
L10Qu015,IS,2016,126.1052632,Quercus,Luz,L10,1000,Bourdalats
L10Qu016,IS,2016,135.2941176,Quercus,Luz,L10,1000,Bourdalats
L10Qu018,IS,2016,135.8333333,Quercus,Luz,L10,1000,Bourdalats
L10Qu019,IS,2016,135.8333333,Quercus,Luz,L10,1000,Bourdalats
L10Qu021,IS,2016,124.625,Quercus,Luz,L10,1000,Bourdalats
L10Qu022,IS,2016,130.9767442,Quercus,Luz,L10,1000,Bourdalats
L10Qu023,IS,2016,128.6428571,Quercus,Luz,L10,1000,Bourdalats
L10Qu024,IS,2016,129,Quercus,Luz,L10,1000,Bourdalats
L10Qu025,IS,2016,129.3571429,Quercus,Luz,L10,1000,Bourdalats
L10Qu026,IS,2016,128.9152542,Quercus,Luz,L10,1000,Bourdalats
L10Qu027,IS,2016,128.6428571,Quercus,Luz,L10,1000,Bourdalats
L10Qu028,IS,2016,126.1052632,Quercus,Luz,L10,1000,Bourdalats
L10Qu029,IS,2016,129,Quercus,Luz,L10,1000,Bourdalats
L10Qu031,IS,2016,131.1428571,Quercus,Luz,L10,1000,Bourdalats
L12Fa003,IS,2016,131.0434783,Fagus,Luz,L12,1200,Gedre_bas
L12Fa004,IS,2016,126.5714286,Fagus,Luz,L12,1200,Gedre_bas
L12Fa005,IS,2016,131.4571429,Fagus,Luz,L12,1200,Gedre_bas
L12Fa006,IS,2016,128,Fagus,Luz,L12,1200,Gedre_bas
L12Fa007,IS,2016,130.75,Fagus,Luz,L12,1200,Gedre_bas
L12Fa008,IS,2016,128.9090909,Fagus,Luz,L12,1200,Gedre_bas
L12Fa010,IS,2016,126.5714286,Fagus,Luz,L12,1200,Gedre_bas
L12Fa011,IS,2016,130.6923077,Fagus,Luz,L12,1200,Gedre_bas
L12Fa017,IS,2016,126.5714286,Fagus,Luz,L12,1200,Gedre_bas
L12Fa022,IS,2016,115.5882353,Fagus,Luz,L12,1200,Gedre_bas
L12Fa023,IS,2016,121.2,Fagus,Luz,L12,1200,Gedre_bas
L12Fa024,IS,2016,118.75,Fagus,Luz,L12,1200,Gedre_bas
L12Fa025,IS,2016,129.4,Fagus,Luz,L12,1200,Gedre_bas
L12Fa026,IS,2016,118.1666667,Fagus,Luz,L12,1200,Gedre_bas
L12Fa027,IS,2016,130.6315789,Fagus,Luz,L12,1200,Gedre_bas
L12Fa028,IS,2016,116.25,Fagus,Luz,L12,1200,Gedre_bas
L12Fa029,IS,2016,117,Fagus,Luz,L12,1200,Gedre_bas
L12Fa030,IS,2016,123,Fagus,Luz,L12,1200,Gedre_bas
L12Fa031,IS,2016,122.25,Fagus,Luz,L12,1200,Gedre_bas
L12Fa032,IS,2016,131.9411765,Fagus,Luz,L12,1200,Gedre_bas
L12Qu001,IS,2016,128.5555556,Quercus,Luz,L12,1200,Gedre_bas
L12Qu002,IS,2016,126.2307692,Quercus,Luz,L12,1200,Gedre_bas
L12Qu003,IS,2016,124.8644068,Quercus,Luz,L12,1200,Gedre_bas
L12Qu004,IS,2016,128.5555556,Quercus,Luz,L12,1200,Gedre_bas
L12Qu005,IS,2016,127.9090909,Quercus,Luz,L12,1200,Gedre_bas
L12Qu007,IS,2016,129.972973,Quercus,Luz,L12,1200,Gedre_bas
L12Qu008,IS,2016,125,Quercus,Luz,L12,1200,Gedre_bas
L12Qu009,IS,2016,138.8983051,Quercus,Luz,L12,1200,Gedre_bas
L12Qu010,IS,2016,128.7073171,Quercus,Luz,L12,1200,Gedre_bas
L12Qu011,IS,2016,134.4117647,Quercus,Luz,L12,1200,Gedre_bas
L12Qu012,IS,2016,128.8709677,Quercus,Luz,L12,1200,Gedre_bas
L12Qu014,IS,2016,125.5714286,Quercus,Luz,L12,1200,Gedre_bas
L12Qu016,IS,2016,139,Quercus,Luz,L12,1200,Gedre_bas
L12Qu019,IS,2016,127.1463415,Quercus,Luz,L12,1200,Gedre_bas
L12Qu020,IS,2016,127.1463415,Quercus,Luz,L12,1200,Gedre_bas
L12Qu021,IS,2016,128.8709677,Quercus,Luz,L12,1200,Gedre_bas
L12Qu022,IS,2016,135.7692308,Quercus,Luz,L12,1200,Gedre_bas
L12Qu023,IS,2016,130.6296296,Quercus,Luz,L12,1200,Gedre_bas
L12Qu024,IS,2016,137.8,Quercus,Luz,L12,1200,Gedre_bas
L12Qu026,IS,2016,135.7692308,Quercus,Luz,L12,1200,Gedre_bas
